Ref 1,Ref 2,Genre,Genre Sublevel,Description 1,Description 2,Person Name 1,Person Name 2,Corporation Name,Location,Date,Container 1 Type,Container 1 Label,Container 1 Locator,Container 2 Type,Container 2 Locator,Tiff Locators
ref3352,cid4638706,Documents,Monetary,"Greenbaum, S. J. Great Falls, MT, Checks drawn on Greenbaum and paid to Baterman and Switzer",Checks drawn on Greenbaum and paid to Baterman and Switzer,"Greenbaum, S. J.",,,"Great Falls, MT",1894 November 27,Folder,Mixed materials,Binder O,Page,23c,lbr_fo_s23c_1r.tif; lbr_fo_s23c_1v.tif
ref3353,cid4638705,Documents,Monetary,"Hamberger, S. Paris, IL",,"Hamberger, S.",,,"Paris, IL",1872 July 9,Drawer,Mixed materials,Billheads Post-1880,Folder,IL 198,doc_bhl_il_198_1r.tif; doc_bhl_il_198_1v.tif
ref3354,cid4638704,Documents,Monetary,"Hanauer and Salomon. Madison County, MT, Checks drawn on the territory of Montana with revenue stamps",Checks drawn on the territory of Montana with revenue stamps,Hanauer,Salomon,,"Madison County, MT",1865 November 22,Folder,Mixed materials,Binder O,Page,22,lbr_fo_s22c_1r.tif; lbr_fo_s22c_1v.tif
ref3355,cid4638703,Documents,Monetary,"Hart, Benjamin. New York, NY, Checks signed by Benjamin Hart",Checks signed by Benjamin Hart,"Hart, Benjamin",,,"New York, NY",1815 October 26,Drawer,Mixed materials,Judaica Americana,Folder,NYC 845,doc_ja_nyc_845_1r.tif; doc_ja_nyc_845_1v.tif
ref3356,cid4638702,Documents,Monetary,"Hart, Ephraim. New York, NY, Bond signed in the amount of $12,600.00 by Ephraim Hart, a broker in New York City, to James C. Roosevelt. Signed at the bottom by Ephraim Hart and Francis Arden, with multiple signatures of James C. Roosevelt as having received partial payments from Hart. It is witnessed by Absalom Nelson and Samuel Gedney","Bond signed in the amount of $12,600.00 by Ephraim Hart, a broker in New York City, to James C. Roosevelt. Signed at the bottom by Ephraim Hart and Francis Arden, with multiple signatures of James C. Roosevelt as having received partial payments from Hart. It is witnessed by Absalom Nelson and Samuel Gedney","Hart, Ephraim",,,"New York, NY",1807 July 7,Drawer,Mixed materials,Judaica Americana Oversize,Folder,21,doc_jal_21_1r.tif; doc_jal_21_1v.tif; doc_jal_21_2r.tif; doc_jal_21_2v.tif
ref3357,cid4638701,Documents,Monetary,"Hart, Ephraim. New York, NY, Three page document binding Ephraim Hart, a broker in New York City, and his wife Frances to James C. Roosevelt for three thousand dollars for several pieces of land on Ridge Street. It is signed by Ephraim Hart, Frances Hart and Francis Arden","Three page document binding Ephraim Hart, a broker in New York City, and his wife Frances to James C. Roosevelt for three thousand dollars for several pieces of land on Ridge Street. It is signed by Ephraim Hart, Frances Hart and Francis Arden","Hart, Ephraim",,,"New York, NY",1807 July 7,Drawer,Mixed materials,Judaica Americana,Folder,NYC 831,doc_ja_nyc_831_1r.tif; doc_ja_nyc_831_1v.tif; doc_ja_nyc_831_2r.tif; doc_ja_nyc_831_2v.tif
ref3358,cid4638700,Documents,Monetary,"Hart, Ephraim. New York, NY, Three page document regarding the auction of a property by Ephraim Hart, a broker in New York City, and his wife Frances, who have to sell their country house at Public Auction. This auction was force by James C. Roosevelt in satisfaction of a loan taken by Ephraim Hart and his wife Frances, since they are in default","Three page document regarding the auction of a property by Ephraim Hart, a broker in New York City, and his wife Frances, who have to sell their country house at Public Auction. This auction was force by James C. Roosevelt in satisfaction of a loan taken by Ephraim Hart and his wife Frances, since they are in default","Hart, Ephraim",,,"New York, NY",1812 October 21,Drawer,Mixed materials,Judaica Americana Oversize,Folder,22,doc_jal_22_1r.tif; doc_jal_22_1v.tif; doc_jal_22_2r.tif; doc_jal_22_2v.tif
ref3359,cid4638699,Documents,Monetary,"Hayes, Isaac Israel. Philadelphia, PA, 960 shares of Knickerbocker Anthracite Coal Company, signed by Dr. Isaac Israel hayes as president of the Knickerbocker Anthracite Coal Company","960 shares of Knickerbocker Anthracite Coal Company, signed by Dr. Isaac Israel hayes as president of the Knickerbocker Anthracite Coal Company","Hayes, Isaac Israel",,,"Philadelphia, PA",1865 October 5,Folder,Mixed materials,Binder G,Page,35,lbr_fg_s35_1r.tif; lbr_fg_s35_1v.tif
ref3360,cid4638698,Documents,Monetary,"Hays, Isaac. Philadelphia, PA, Check for Northern Liberties Gas Works, signed by Dr. Isaac Hays as chariman, and by S. Merrick, the first president of Pennsylvania Railroad","Check for Northern Liberties Gas Works, signed by Dr. Isaac Hays as chariman, and by S. Merrick, the first president of Pennsylvania Railroad","Hays, Isaac",,,"Philadelphia, PA",1838 July 13,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 101,doc_ja_phil_101_1r.tif; doc_ja_phil_101_1v.tif
ref3361,cid4638697,Documents,Monetary,"Hays, Isaac. Philadelphia, PA, Check made out to Isaac Hays",Check made out to Isaac Hays,"Hays, Isaac",,,"Philadelphia, PA",1844 September 10,Box,Mixed materials,4,Object,3b,bx4_3b_1r.tif; bx4_3b_1v.tif
ref3362,cid4638696,Documents,Monetary,"Hays, Isaac. Philadelphia, PA, Dividend records of the Norther Liberties, with three sheets filled with the signatures of the recipients of the dividends, including Isaac Hays, George David Rosengarten and David Samuel","Dividend records of the Norther Liberties, with three sheets filled with the signatures of the recipients of the dividends, including Isaac Hays, George David Rosengarten and David Samuel","Hays, Isaac",,,"Philadelphia, PA",1845 August 1,Folder,Mixed materials,Binder B,Folder,34,lbr_fb_s34_1r.tif; lbr_fb_s34_1v.tif; lbr_fb_s34_2r.tif; lbr_fb_s34_2v.tif; lbr_fb_s34_3r.tif; lbr_fb_s34_3v.tif
ref3363,cid4638695,Documents,Monetary,"Hays, Jacob. New York, NY, Check signed by Dewitt Clinton, as mayor, and endorsed by Jacob Hays","Check signed by Dewitt Clinton, as mayor, and endorsed by Jacob Hays","Hays, Jacob",,,"New York, NY",1811 October 20,Drawer,Mixed materials,Judaica Americana,Folder,NYC 846,doc_ja_nyc_846_1r.tif; doc_ja_nyc_846_1v.tif
ref3364,cid4638694,Documents,Monetary,"Hays, Jacob. New York, NY, Check signed by William Paulding Jr., as mayor, and endorsed by Jacob Hays","Check signed by William Paulding Jr., as mayor, and endorsed by Jacob Hays","Hays, Jacob",,,"New York, NY",1828 June 30,Drawer,Mixed materials,Judaica Americana,Folder,NYC 847,doc_ja_nyc_847_1r.tif; doc_ja_nyc_847_1v.tif
ref3365,cid4638693,Documents,Monetary,"Hersheim, Isidore and Rosenwald, Sigmund. Binghamton, NY, 230 shares made out to Isidore Hersheim and Sigmund Rosenwald, signed by Hersheim as president","230 shares made out to Isidore Hersheim and Sigmund Rosenwald, signed by Hersheim as president","Hersheim, Isidore","Rosenwald, Sigmund",,"Binghamton, NY",1901 January 22,Folder,Mixed materials,Binder L,Page,25,lbr_fl_s25_1r.tif; lbr_fl_s25_1v.tif
ref3366,cid4638692,Documents,Monetary,"Hershfield, Aaron. Helena, MT, Checks drawn on Merchants National Bank and signed by Aaron Hershfield, cashier","Checks drawn on Merchants National Bank and signed by Aaron Hershfield, cashier","Hershfield, Aaron",,,"Helena, MT",1883 March 12,Folder,Mixed materials,Binder M,Page,21a,lbr_fm_s21a_1r.tif; lbr_fm_s21a_1v.tif
ref3367,cid4638691,Documents,Monetary,"Hershfield, Aaron. Helena, MT, Checks drawn on Merchants National Bank and signed by Aaron Hershfield, cashier, and stamped for deposit ""Rothchild and Hadenfeldt.""","Checks drawn on Merchants National Bank and signed by Aaron Hershfield, cashier, and stamped for deposit ""Rothchild and Hadenfeldt.""","Hershfield, Aaron",,,"Helena, MT",1888 March 27,Folder,Mixed materials,Binder O,Page,22a,lbr_fo_s22a_1r.tif; lbr_fo_s22a_1v.tif
ref3368,cid4638690,Documents,Monetary,"Hershfield, L. H. Helena, MT, Checks drawn on Fourth National Bank of New York and signed by L.H. Hershfield and Bros., made out to and endorsed by Kamak Levy and Co","Checks drawn on Fourth National Bank of New York and signed by L.H. Hershfield and Bros., made out to and endorsed by Kamak Levy and Co","Hershfield, L. H.",,,"Helena, MT",1868 September 2,Folder,Mixed materials,Binder O,Page,21b,lbr_fo_s21b_1r.tif; lbr_fo_s21b_1v.tif
ref3369,cid4638689,Documents,Monetary,"Hershfield, L. H. Helena, MT, Checks drawn on Merchants National Bank and signed by L.H. Hershfield and Bros",Checks drawn on Merchants National Bank and signed by L.H. Hershfield and Bros,"Hershfield, L. H.",,,"Helena, MT",1884 September 23,Drawer,Mixed materials,Billheads Pre-1880,Folder,MT 962,doc_bhe_mt_962_1r.tif; doc_bhe_mt_962_1v.tif
ref3370,cid4638688,Documents,Monetary,"Hershfield, L. H. Helena, MT, Checks drawn on the Bank of California, and signed by L. H. Hershfield and endorsed by F. Behan","Checks drawn on the Bank of California, and signed by L. H. Hershfield and endorsed by F. Behan","Hershfield, L. H.",,,"Helena, MT",1866 June 19,Folder,Mixed materials,Binder O,Page,20b,lbr_fo_s20b_1r.tif; lbr_fo_s20b_1v.tif
ref3371,cid4638687,Documents,Monetary,"Hershfield, L. H. Helena, MT, Checks drawn on the banking house of L.H.Hershfield and Bro., signed by L.H.Hershfield and Bro","Checks drawn on the banking house of L.H.Hershfield and Bro., signed by L.H.Hershfield and Bro","Hershfield, L. H.",,,"Helena, MT",1871 March 1,Folder,Mixed materials,Binder O,Page,21a,lbr_fo_s21a_1r.tif; lbr_fo_s21a_1v.tif
ref3372,cid4638686,Documents,Monetary,"Hershfield, L. H. Helena, MT, Checks signed by L.H. Hershfield and Co",Checks signed by L.H. Hershfield and Co,"Hershfield, L. H.",,,"Helena, MT",1867 July 8,Drawer,Mixed materials,Billheads Pre-1880,Folder,MT 961,doc_bhe_mt_961_1r.tif; doc_bhe_mt_961_1v.tif
ref3373,cid4638685,Documents,Monetary,"Hershfield, L. H. Helena, MT, Checks signed by L.H. Hershfield and Co",Checks signed by L.H. Hershfield and Co,"Hershfield, L. H.",,,"Helena, MT",1867 June 25,Drawer,Mixed materials,Billheads Pre-1880,Folder,MT 959,doc_bhe_mt_959_1r.tif; doc_bhe_mt_959_1v.tif
ref3374,cid4638684,Documents,Monetary,"Hershfield, L. H. Helena, MT, Checks signed by L.H.Hershfield and Bro",Checks signed by L.H.Hershfield and Bro,"Hershfield, L. H.",,,"Helena, MT",1869 January 18,Drawer,Mixed materials,Billheads Pre-1880,Folder,NYC 1059,doc_bhe_nyc_1059_1r.tif; doc_bhe_nyc_1059_1v.tif
ref3375,cid4638683,Documents,Monetary,"Hershfield, R. N. and Mitchell, Noah. Leavenworth, KS, Signed bank check from R.N. Hershfield of Leavenworth, Kansas, sucessors to Hershfield and Mitchell","Signed bank check from R.N. Hershfield of Leavenworth, Kansas, sucessors to Hershfield and Mitchell","Hershfield, R. N.","Mitchell, Noah",,"Leavenworth, KS",1877 September 28,Drawer,Mixed materials,Judaica Americana,Folder,KS 116,doc_ja_ks_116_1r.tif; doc_ja_ks_116_1v.tif
ref3376,cid4638682,Documents,Monetary,"Herzberg & Brother. Baltimore, MD, 20 dollar bill from bank of Washington in North Carolina, used as ad for Herzberg and Brother, clothiers","20 dollar bill from bank of Washington in North Carolina, used as ad for Herzberg and Brother, clothiers",,,Herzberg & Brother,"Baltimore, MD",1855,Drawer,Mixed materials,Judaica Americana,Folder,MD 222,doc_ja_md_222_1r.tif; doc_ja_md_222_1v.tif
ref3377,cid4638681,Documents,Monetary,"Isaac, Gustav. Philadelphia, PA, Note payable to Gustav Isaac, endorsed by Gustav Isaac from Saller and Engel","Note payable to Gustav Isaac, endorsed by Gustav Isaac from Saller and Engel","Isaac, Gustav",,,"Philadelphia, PA",1862 November 1,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 112,doc_ja_phil_112_1r.tif; doc_ja_phil_112_1v.tif; doc_ja_phil_112_2r.tif; doc_ja_phil_112_2v.tif
ref3378,cid4638680,Documents,Monetary,"Isaacs. Manchester, VA",,Isaacs,,,"Manchester, VA",1872 March 2,Drawer,Mixed materials,Checks and Receipts,Folder,3,doc_ja_cr_3_1r.tif; doc_ja_cr_3_1v.tif
ref3379,cid4638679,Documents,Monetary,"J. Abraham and Co. Montgomery, AL, Sharecropping note payable document from Montgomery. Dated during Reconstruction, it documents advances for cash and supplies to three people who are likely ex-slaves","Sharecropping note payable document from Montgomery. Dated during Reconstruction, it documents advances for cash and supplies to three people who are likely ex-slaves",,,J. Abraham and Co.,"Montgomery, AL",1871 March 28,Drawer,Mixed materials,Judaica Americana,Folder,AL 1,doc_ja_al_1_1r.tif; doc_ja_al_1_1v.tif
ref3380,cid4638678,Documents,Monetary,"J. I. Cohen Jr. & Brothers. Baltimore, MD, 17 shares of Baltimore and Ohio Railroad Company stock",17 shares of Baltimore and Ohio Railroad Company stock,,,J. I. Cohen Jr. & Brothers,"Baltimore, MD",1836 May 27,Drawer,Mixed materials,Judaica Americana,Folder,MD 179,doc_ja_md_179_1r.tif; doc_ja_md_179_1v.tif
ref3381,cid4638677,Documents,Monetary,J. Neach.,,,,J. Neach,,undated,Drawer,Mixed materials,Judaica Americana,Folder,NY 394,doc_ja_ny_394_1r.tif; doc_ja_ny_394_1v.tif
ref3382,cid4638676,Documents,Monetary,"J. R. Poland & Sons. New York, NY, Checks made out to J.R. Poland and Sons",Checks made out to J.R. Poland and Sons,,,J. R. Poland & Sons,"New York, NY",1839 September 12,Drawer,Mixed materials,Checks and Receipts,Folder,10,doc_ja_cr_10_1r.tif; doc_ja_cr_10_1v.tif
ref3383,cid4638675,Documents,Monetary,"Jacobs, Ben. Philadelphia, PA, 1/3 dollar continental currency, printed by Hall and Sellers, signed by Ben Jacobs","1/3 dollar continental currency, printed by Hall and Sellers, signed by Ben Jacobs","Jacobs, Ben",,,"Philadelphia, PA",1776 February 17,Drawer,Mixed materials,Revolutionary War,Folder,2,doc_rw_2_1r.tif; doc_rw_2_1v.tif
ref3384,cid4638674,Documents,Monetary,"Jacobs, Ben. Philadelphia, PA, 2/3 dollar continental currency, printed by Hall and Sellers, signed by Ben Jacobs","2/3 dollar continental currency, printed by Hall and Sellers, signed by Ben Jacobs","Jacobs, Ben",,,"Philadelphia, PA",1776 February 17,Drawer,Mixed materials,Revolutionary War,Folder,1,doc_rw_1_1r.tif; doc_rw_1_1v.tif
ref3385,cid4638673,Documents,Monetary,"Jacobs, Joseph. New York, NY, Check from Theodore Vietor and Duckwitz, New York City Branch, made out to and endorsed by Joseph Jacobs","Check from Theodore Vietor and Duckwitz, New York City Branch, made out to and endorsed by Joseph Jacobs","Jacobs, Joseph",,,"New York, NY",1842 December 4,Drawer,Mixed materials,Judaica Americana,Folder,NYC 904,doc_ja_nyc_904_1r.tif; doc_ja_nyc_904_1v.tif;
ref3386,cid4638672,Documents,Monetary,"Jacobs, Joseph. New York, NY, Checks made out to Joseph Jacobs",Checks made out to Joseph Jacobs,"Jacobs, Joseph",,,"New York, NY",1841 February 26,Drawer,Mixed materials,Judaica Americana,Folder,NYC 904,doc_ja_nyc_904_2r.tif; doc_ja_nyc_904_2v.tif
ref3387,cid4638671,Documents,Monetary,"Jacobs, Lionel M. Tucson, AZ",,"Jacobs, Lionel M.",,,"Tucson, AZ",1878 September 1,Drawer,Mixed materials,Billheads Pre-1880,Folder,AZ 736,doc_bhe_az_736_1r.tif; doc_bhe_az_736_1v.tif
ref3388,cid4638670,Documents,Monetary,"Jacobs, Margin. Puerto Rico, Ship document with invoice for sugar and brandy",Ship document with invoice for sugar and brandy,"Jacobs, Margin",,,Puerto Rico,1870 May 9,Drawer,Mixed materials,Montefiore,Folder,18,doc_mnt_18_1r.tif; doc_mnt_18_1v.tif
ref3389,cid4638669,Documents,Monetary,"Joseph Brothers. New York, NY, Checks from J.W. Schmidt and Vogel made out to Joseph Brothers",Checks from J.W. Schmidt and Vogel made out to Joseph Brothers,,,Joseph Brothers,"New York, NY",1847 September 29,Drawer,Mixed materials,Checks and Receipts,Folder,14,doc_ja_cr_14_1r.tif; doc_ja_cr_14_1v.tif
ref3390,cid4638668,Documents,Monetary,"Kaufman, C. Clarion, PA., Dollar bill used to advertise C. Kaufman's clothing store",Dollar bill used to advertise C. Kaufman's clothing store,"Kaufman, C.",,,"Clarion, PA.",1859 May 2,Drawer,Mixed materials,Judaica Americana,Folder,PA 474,doc_ja_pa_474_1r.tif; doc_ja_pa_474_1v.tif
ref3391,cid4638667,Documents,Monetary,"Kaufmann, Bros. and Bondy. Helena, MT, Checks drawn on Kaufman and Bondy, paid to Greenwood and Bohn in Helena, Montana","Checks drawn on Kaufman and Bondy, paid to Greenwood and Bohn in Helena, Montana","Kaufmann, Bros.",Bondy,,"Helena, MT",1879 June 14,Folder,Mixed materials,Binder O,Page,23a,lbr_fo_s23a_1r.tif; lbr_fo_s23a_1v.tif
ref3392,cid4638666,Documents,Monetary,"Kuhn, J. A. and Kuhn, J. J. Port Townsend, WA, Demand notice for 500 dollars at 5% to J.A. Kuhn, lent by J.J. Kuhn","Demand notice for 500 dollars at 5% to J.A. Kuhn, lent by J.J. Kuhn","Kuhn, J. A.","Kuhn, J. J.",,"Port Townsend, WA",1878 April 10,Drawer,Mixed materials,Judaica Americana,Folder,WA 711,doc_ja_wa_711_1r.tif; doc_ja_wa_711_1v.tif
ref3393,cid4638665,Documents,Monetary,"L. H. Hershfield & Bro. Helena, MT",,,,L. H. Hershfield & Bro.,"Helena, MT",1880 November 5,Folder,Mixed materials,Binder J,Page,16,lbr_fj_s16_1r.tif; lbr_fj_s16_1v.tif
ref3394,cid4638664,Documents,Monetary,"L. H. Hershfield & Bro. Helena, MT, Checks endorsed to J. Strauss and Bro. and signed by L. H. Hershfield and Bros",Checks endorsed to J. Strauss and Bro. and signed by L. H. Hershfield and Bros,,,L. H. Hershfield & Bro.,"Helena, MT",1871 June 7,Drawer,Mixed materials,Billheads Pre-1880,Folder,MT 960,doc_bhe_mt_960_1r.tif; doc_bhe_mt_960_1v.tif
ref3395,cid4638663,Documents,Monetary,"L. H. Hershfield & Bro. Helena, MT, Checks made out to and endorsed by Alice Knickerbocker and signed by L. H. Hershfield and Bros",Checks made out to and endorsed by Alice Knickerbocker and signed by L. H. Hershfield and Bros,,,L. H. Hershfield & Bro.,"Helena, MT",1880 March 9,Folder,Mixed materials,Binder M,Page,21b,lbr_fm_s21b_1r.tif; lbr_fm_s21b_1v.tif
ref3396,cid4638662,Documents,Monetary,"L. H. Hershfield & Co. Helena, MT",,,,L. H. Hershfield & Co.,"Helena, MT",1865,Drawer,Mixed materials,Billheads Pre-1880,Folder,MT 958,doc_bhe_mt_958_1r.tif; doc_bhe_mt_958_1v.tif
ref3397,cid4638661,Documents,Monetary,"L. Holzman & Bros. Helena, MT, Checks made out to and endorsed by I. Holzman and signed by L. H. Hershfield and Bros",Checks made out to and endorsed by I. Holzman and signed by L. H. Hershfield and Bros,,,L. Holzman & Bros.,"Helena, MT",1877 September 4,Folder,Mixed materials,Binder M,Page,18b,lbr_fm_s18b_1r.tif; lbr_fm_s18b_1v.tif
ref3398,cid4638660,Documents,Monetary,"Lazarus, B. and Lazarus, Emma. Charleston, SC, Note payable, due to Henry Mullings for $1,800, by Emma Lazarus, Adeline Lazarus and Bella Philips, signed by all. B. Lazarus signed as witness","Note payable, due to Henry Mullings for $1,800, by Emma Lazarus, Adeline Lazarus and Bella Philips, signed by all. B. Lazarus signed as witness","Lazarus, B.","Lazarus, Emma",,"Charleston, SC",1854 January 2,Drawer,Mixed materials,Judaica Americana,Folder,SC 601,doc_ja_sc_601_1r.tif; doc_ja_sc_601_1v.tif
ref3399,cid4638659,Documents,Monetary,"Lazarus, Benjamin Dores. Charleston, SC, Signed stock receipt for shares of the capital stock of the Charleston Gas Light Company, dated 1859 and signed by Benjamin Dores Lazarus","Signed stock receipt for shares of the capital stock of the Charleston Gas Light Company, dated 1859 and signed by Benjamin Dores Lazarus","Lazarus, Benjamin Dores",,,"Charleston, SC",1859 November 4,Drawer,Mixed materials,Judaica Americana,Folder,SC 575,doc_ja_sc_575_1r.tif; doc_ja_sc_575_1v.tif
ref3400,cid4638658,Documents,Monetary,"Lazarus, Joshua. Charleston, SC, Signed stock receipts for nine shares of the capital stock of the Charleston Gas Light Company, dated 1858 and signed by Joshua Lazarus, president of the Charleston Gas Light Co","Signed stock receipts for nine shares of the capital stock of the Charleston Gas Light Company, dated 1858 and signed by Joshua Lazarus, president of the Charleston Gas Light Co","Lazarus, Joshua",,,"Charleston, SC",1858 November 15,Drawer,Mixed materials,Judaica Americana,Folder,SC 573,doc_ja_sc_573_1r.tif; doc_ja_sc_573_1v.tif
ref3401,cid4638657,Documents,Monetary,"Lazarus, Joshua. Charleston, SC, Signed stock receipts for shares of the capital stock of the Charleston Gas Light Company, dated 1858 and signed by Joshua Lazarus, president of the Charleston Gas Light Co","Signed stock receipts for shares of the capital stock of the Charleston Gas Light Company, dated 1858 and signed by Joshua Lazarus, president of the Charleston Gas Light Co","Lazarus, Joshua",,,"Charleston, SC",1858 October 22,Drawer,Mixed materials,Judaica Americana,Folder,SC 574,doc_ja_sc_574_1r.tif; doc_ja_sc_574_1v.tif
ref3402,cid4638656,Documents,Monetary,"Leeser, Isaac and Myerston, A. Philadelphia, PA, A proomise to pay, signed over to Isaac Leeser by A. Myerston","A proomise to pay, signed over to Isaac Leeser by A. Myerston","Leeser, Isaac","Myerston, A.",,"Philadelphia, PA",1854 March 24,Drawer,Mixed materials,Leeser,Folder,Philadelphia,LSKAP0170_1r.tif; LSKAP0170_1v.tif
ref3403,cid4638655,Documents,Monetary,"Levi and Briavion. Vera Cruz, Mexico, Ship's logs to Philadelphia",Ship's logs to Philadelphia,Levi,Briavion,,"Vera Cruz, Mexico",1834 October 9,Drawer,Mixed materials,Montefiore,Folder,19,doc_mnt_19_1r.tif; doc_mnt_19_1v.tif
ref3404,cid4638654,Documents,Monetary,"Levy, A. S. Memphis, TN, A note payable to A.S. Levy and Co. for $25.00, due on 3/22/1862. This is a printed notary document of the Confederate States of America. A.S. Levy and Co. were actuioneers and commission agents","A note payable to A.S. Levy and Co. for $25.00, due on 3/22/1862. This is a printed notary document of the Confederate States of America. A.S. Levy and Co. were actuioneers and commission agents","Levy, A. S.",,,"Memphis, TN",1862 March 22,Drawer,Mixed materials,Judaica Americana,Folder,TN 618,doc_ja_tn_618_1r.tif; doc_ja_tn_618_1v.tif; doc_ja_tn_618_2r.tif; doc_ja_tn_618_2v.tif
ref3405,cid4638653,Documents,Monetary,"Levy, Aaron. Muncy, PA, Note payable for C. Hayes, due to Samuel Wallis, the largest land holder in Lycoming Country, for labor. On the back, C. Hayes signs his rights to Aaron Levy. It is then signed by Ezekiel Levy, as the agent for Aaron Levy, and witnessed by Joseph Alexander","Note payable for C. Hayes, due to Samuel Wallis, the largest land holder in Lycoming Country, for labor. On the back, C. Hayes signs his rights to Aaron Levy. It is then signed by Ezekiel Levy, as the agent for Aaron Levy, and witnessed by Joseph Alexander","Levy, Aaron",,,"Muncy, PA",1776 April 9,Folder,Mixed materials,Binder G,Page,5,lbr_fg_s5_1r.tif; lbr_fg_s5_1v.tif
ref3406,cid4638652,Documents,Monetary,"Levy, B. New Orleans, LA, Checks drawn from Carrolton Bank, New Orleans, printed and sold by B. Levy","Checks drawn from Carrolton Bank, New Orleans, printed and sold by B. Levy","Levy, B.",,,"New Orleans, LA",1830,Drawer,Mixed materials,Judaica Americana,Folder,LA 138,doc_ja_la_138_1r.tif; doc_ja_la_138_1v.tif; doc_ja_la_138_2r.tif; doc_ja_la_138_2v.tif;
ref3407,cid4638651,Documents,Monetary,"Levy, C. V. S. Frederick, MD, A signed check from the law firm of C.V. Levy for $7.60",A signed check from the law firm of C.V. Levy for $7.60,"Levy, C. V. S.",,,"Frederick, MD",1877 January 14,Folder,Mixed materials,Binder L,Page,2,lbr_fl_s2_1r.tif; lbr_fl_s2_1v.tif
ref3408,cid4638650,Documents,Monetary,"Levy, C. V. S. Frederick, MD, A signed check from the law firm of C.V.S. Levy",A signed check from the law firm of C.V.S. Levy,"Levy, C. V. S.",,,"Frederick, MD",1877 January 7,Folder,Mixed materials,Binder K,Page,35b,lbr_fk_s35b_1r.tif; lbr_fk_s35b_1v.tif
ref3409,cid4638649,Documents,Monetary,"Levy, C. V. S. Frederick, MD, Three signed checks from C.V.S. Levy with revenue stamps",Three signed checks from C.V.S. Levy with revenue stamps,"Levy, C. V. S.",,,"Frederick, MD",1873 January 28,Drawer,Mixed materials,Billheads Post-1880,Folder,VA 892,doc_bhl_va_892_1r.tif; doc_bhl_va_892_1v.tif; doc_bhl_va_892_2r.tif; doc_bhl_va_892_2v.tif
ref3410,cid4638648,Documents,Monetary,"Levy, Gershon and Hart, Aaron. Montreal, Canada, A notarized demand notice in French to Gershon Levy for 6300 Livres from an officer, Louis Herbin, signed by Herbin and Gershon Levy. It also includes a signed note to Levy's Canadian associate, Aaron Hart, and a receipt signed by Hart for 200 pounds, new York currency. Finally, it includes a judge's record of Hart's testimony, ""sworn on the old testament (being of Jewish persuasion).""","A notarized demand notice in French to Gershon Levy for 6300 Livres from an officer, Louis Herbin, signed by Herbin and Gershon Levy. It also includes a signed note to Levy's Canadian associate, Aaron Hart, and a receipt signed by Hart for 200 pounds, new York currency. Finally, it includes a judge's record of Hart's testimony, ""sworn on the old testament (being of Jewish persuasion).""","Levy, Gershon","Hart, Aaron",,"Montreal, Canada",1762 January 4,Drawer,Mixed materials,Judaica Americana,Folder,MD 227,
ref3411,cid4638647,Documents,Monetary,"Levy, H. I. Philadelphia, PA, Checks drawn on the Bank of the United States by H. I . Levy",Checks drawn on the Bank of the United States by H. I . Levy,"Levy, H. I.",,,"Philadelphia, PA",1834 March 3,Drawer,Mixed materials,Checks and Receipts,Folder,5,doc_ja_cr_5_1r.tif; doc_ja_cr_5_1v.tif
ref3412,cid4638646,Documents,Monetary,"Levy, Hetty. Baltimore, MD, One share in the Bank of Baltimore",One share in the Bank of Baltimore,"Levy, Hetty",,,"Baltimore, MD",1798 June 30,Folder,Mixed materials,Binder A,Page,31,lbr_fa_s31_1r.tif; lbr_fa_s31_1v.tif
ref3413,cid4638645,Documents,Monetary,"Levy, Hetty. Baltimore, MD, Three Bank of Baltimore stock certificates, made out to Hetty Levy, the daughter of Benjamin Levy, one of the founders of the Bank of Baltimore","Three Bank of Baltimore stock certificates, made out to Hetty Levy, the daughter of Benjamin Levy, one of the founders of the Bank of Baltimore","Levy, Hetty",,,"Baltimore, MD",1798 June 30,Folder,Mixed materials,Binder A,Page,30a-30b,lbr_fa_s30a_1r.tif; lbr_fa_s30a_1v.tif; lbr_fa_s30b_1r.tif; lbr_fa_s30b_1v.tif
ref3414,cid4638644,Documents,Monetary,"Levy, Levy Andrew. Lancaster, PA",,"Levy, Levy Andrew",,,"Lancaster, PA",1774 October 19,Drawer,Mixed materials,Gratz Family,Folder,82,doc_gf_82_1r.tif; doc_gf_82_1v.tif
ref3415,cid4638643,Documents,Monetary,"Levy, Michael. New York, NY, Ship invoice from Captan Bill Master of the Brig Enterprise, bound for New London to Michael Levy","Ship invoice from Captan Bill Master of the Brig Enterprise, bound for New London to Michael Levy","Levy, Michael",,,"New York, NY",1789 May 26,Drawer,Mixed materials,Judaica Americana Oversize,Folder,25,doc_jal_25_1r.tif; doc_jal_25_1v.tif; doc_jal_25_2r.tif; doc_jal_25_2v.tif
ref3416,cid4638642,Documents,Monetary,"Levy, Moses. Philadelphia, PA, Check made out to Moses Levy on the Schuykill Bank",Check made out to Moses Levy on the Schuykill Bank,"Levy, Moses",,,"Philadelphia, PA",1817 September 23,Box,Mixed materials,4,Object,4,bx4_4b_1r.tif; bx4_4b_1v.tif
